time,acc_x,acc_y,acc_z,gyro_pitch,gyro_roll,gyro_yaw,input_freq
1738609346.5337322,2,4,4,90,-1197,8137,f
1738609346.538757,5,4,11,206,-606,7702,f
1738609346.543335,4,6,4,79,-1657,8326,f
1738609346.547606,0,1,4,-37,-1820,8561,f
1738609346.5516438,-2,2,8,111,-759,7932,f
1738609346.555695,2,1,9,175,-994,7909,f
1738609346.559863,5,2,8,218,-1418,8001,f
1738609346.5638962,0,1,2,0,-2078,8650,f
1738609346.568403,0,-1,6,38,-1409,8277,f
1738609346.5734231,0,1,8,137,-626,7838,f
1738609346.5782762,5,1,6,262,-1022,7862,f
1738609346.5823848,6,0,1,127,-1645,8304,f
1738609346.587455,0,0,1,102,-813,7981,f
1738609346.591562,3,1,4,185,-930,7909,f
1738609346.595655,5,4,2,229,-1443,8062,f
1738609346.600665,2,3,-1,7,-2154,8613,f
1738609346.605689,1,3,3,78,-1328,8219,f
1738609346.610712,1,0,9,192,-478,7731,f
1738609346.6157,4,5,5,88,-1751,8339,f
1738609346.620715,0,2,4,-36,-1722,8478,f
1738609346.6257339,3,0,8,154,-472,7757,f
1738609346.6307452,3,4,10,196,-1055,7908,f
1738609346.635363,-1,1,9,-19,-1745,8465,f
1738609346.640377,-1,1,12,113,-907,8027,f
1738609346.645398,1,3,14,276,-623,7735,f
1738609346.650412,4,5,4,138,-2090,8438,f
1738609346.655467,1,0,11,34,-681,7994,f
1738609346.660477,6,2,9,260,-732,7806,f
1738609346.665497,6,2,2,149,-1707,8300,f
1738609346.670521,2,1,1,-65,-2028,8627,f
1738609346.6756248,6,0,2,202,-984,7949,f
1738609346.679769,8,2,0,165,-2099,8393,f
1738609346.68386,4,0,1,-66,-1670,8522,f
1738609346.688874,6,0,6,91,-778,7997,f
1738609346.693894,10,1,5,298,-808,7788,f
1738609346.698913,10,3,-2,92,-2344,8600,f
1738609346.703351,8,0,7,141,-292,7801,f
1738609346.707707,13,2,4,303,-1453,8005,f
1738609346.71178,8,3,1,85,-1976,8425,f
1738609346.716502,1,0,8,-70,-1207,8296,f
1738609346.721097,6,1,13,248,-358,7692,f
1738609346.7261162,9,3,5,229,-1650,8160,f
1738609346.7311301,8,3,2,-1,-2307,8632,f
1738609346.7361448,10,2,11,223,-942,7909,f
1738609346.741171,14,2,7,219,-2325,8384,f
1738609346.746193,4,1,11,-91,-1456,8402,f
1738609346.750574,7,0,13,136,-604,7875,f
1738609346.755523,5,0,6,47,-2384,8576,f
1738609346.759663,1,-1,14,21,-916,8102,f
1738609346.7646751,2,0,14,234,-380,7667,f
1738609346.769686,5,1,4,184,-2447,8380,f
1738609346.774548,2,-1,8,-24,-1568,8293,f
1738609346.779644,8,1,4,336,-1707,8058,f
1738609346.783783,4,1,1,-40,-2198,8543,f
1738609346.7878568,2,0,7,21,-658,7991,f
1738609346.7919202,5,1,7,294,-820,7788,f
1738609346.796084,5,2,0,148,-2628,8586,f
1738609346.800801,-1,2,4,-22,-1140,8201,f
1738609346.805822,-3,4,9,147,-176,7711,f
1738609346.810745,6,4,-1,273,-2473,8442,f
1738609346.815613,-2,5,14,20,20,7754,f
1738609346.819705,6,4,2,349,-1834,8186,f
1738609346.8237681,4,4,3,60,-2072,8461,f
1738609346.827966,0,4,9,-51,-245,7924,f
1738609346.8329952,9,2,6,311,-1151,7988,f
1738609346.838028,6,1,2,140,-2284,8436,f
1738609346.84304,0,2,9,-73,-765,8085,f
1738609346.847121,3,1,10,215,-581,7813,f
1738609346.8521411,-1,2,7,-72,-1335,8265,f
1738609346.857151,-2,1,11,112,-165,7740,f
1738609346.8621702,5,3,1,214,-2119,8368,f
1738609346.867303,3,3,13,75,52,7749,f
1738609346.8714938,9,3,1,223,-1940,8310,f
1738609346.875649,5,1,0,24,-2128,8500,f
1738609346.879709,3,1,16,23,207,7706,f
1738609346.9075599,1,2,15,13,274,7657,f
1738609346.912798,6,0,8,210,-1599,8182,f
1738609346.9178429,5,0,-1,150,-2570,8610,f
1738609346.922883,7,1,7,209,-1602,8163,f
1738609346.9274461,0,2,15,12,332,7598,f
1738609346.931537,3,2,6,206,-1733,8215,f
1738609346.935662,1,2,-1,88,-2514,8576,f
1738609346.940684,-4,5,16,1,370,7603,f
1738609346.945707,1,6,2,188,-1905,8289,f
1738609346.9507189,0,6,0,60,-2334,8496,f
1738609346.9553971,2,5,1,184,-2142,8343,f
1738609346.959436,-1,2,3,78,-1976,8403,f
1738609346.96363,0,1,16,76,231,7591,f
1738609346.968642,4,-1,-1,175,-2390,8446,f
1738609346.973661,-2,-1,0,46,-1480,8258,f
1738609346.978697,-1,0,12,119,-64,7720,f
1738609346.983925,-3,0,6,38,-758,8049,f
1738609346.9889338,3,-2,12,148,-607,7909,f
1738609346.993953,4,-2,-4,125,-2607,8619,f
1738609346.998969,0,0,9,25,-37,7809,f
1738609347.003312,5,0,-3,113,-2371,8545,f
1738609347.007515,0,5,12,29,476,7588,f
1738609347.0116858,9,2,0,195,-2452,8475,f
1738609347.016696,2,3,-2,98,-1817,8358,f
1738609347.0217202,0,5,10,71,564,7531,f
1738609347.026308,7,5,-4,175,-3124,8722,f
1738609347.031414,3,8,11,129,-93,7667,f
1738609347.036436,4,4,-3,157,-3212,8790,f
1738609347.041458,0,8,11,71,-148,7770,f
1738609347.04648,6,7,9,175,-1358,8084,f
1738609347.050894,4,4,-2,89,-2375,8525,f
1738609347.055354,5,2,0,159,-2744,8571,f
1738609347.0595589,-4,2,4,67,-861,8036,f
1738609347.063669,-1,3,12,112,-398,7815,f
1738609347.0677152,1,0,-5,107,-3388,8826,f
1738609347.071811,-6,3,17,52,500,7564,f
1738609347.076823,0,0,7,134,-1672,8218,f
1738609347.081845,-2,0,-3,86,-2546,8609,f
1738609347.086863,-2,0,18,89,616,7514,f
1738609347.091456,-3,1,10,66,-591,8012,f
1738609347.0956569,6,1,14,158,-996,7985,f
1738609347.0997188,2,0,-1,116,-2668,8652,f
1738609347.103768,-2,2,18,77,798,7474,f
1738609347.107869,11,0,-1,190,-3025,8684,f
1738609347.1128802,0,4,6,95,-1159,8179,f
1738609347.117891,4,2,17,133,43,7672,f
1738609347.122653,8,3,-4,132,-3356,8872,f
1738609347.1274948,12,5,3,152,-2361,8430,f
1738609347.131739,2,6,1,75,-1276,8227,f
1738609347.1364129,4,7,13,105,-176,7742,f
1738609347.1414342,9,2,-6,126,-3589,8919,f
1738609347.1464581,-1,6,17,88,865,7454,f
1738609347.1513119,0,2,1,75,-1700,8342,f
1738609347.155423,5,0,15,124,-27,7684,f
1738609347.159584,6,0,-4,120,-3045,8729,f
1738609347.1636732,-3,4,18,79,834,7465,f
1738609347.16784,9,-2,0,149,-2965,8661,f
1738609347.1728609,1,0,5,114,-1120,8178,f
1738609347.1778822,7,2,20,153,-49,7699,f
1738609347.182899,10,-1,-6,142,-3270,8858,f
1738609347.1874828,11,-1,-2,156,-3206,8724,f
1738609347.191634,-1,0,10,104,-89,7789,f
1738609347.196645,6,0,11,146,-1161,8056,f
1738609347.201656,3,0,-9,108,-2947,8731,f
1738609347.20667,2,5,20,122,840,7387,f
1738609347.21168,0,4,11,94,565,7567,f
1738609347.2166898,10,3,-1,139,-2611,8454,f
1738609347.221292,0,3,1,90,-1404,8216,f
1738609347.226315,4,6,20,136,167,7583,f
1738609347.230622,2,1,-6,103,-3375,8826,f
1738609347.235643,6,0,0,123,-3623,8849,f
1738609347.2406662,-7,2,18,94,504,7623,f
1738609347.245688,0,0,13,134,-1839,8249,f
1738609347.2507,0,-2,0,94,-2132,8456,f
1738609347.255627,7,-2,-3,103,-3187,8799,f
1738609347.2600589,-1,3,24,137,1365,7327,f
1738609347.264132,9,-3,-4,97,-3852,8975,f
1738609347.2688901,-3,1,15,141,152,7715,f
1738609347.273911,8,0,13,139,-2021,8314,f
1738609347.278516,-2,0,2,112,-1182,8170,f
1738609347.283499,6,0,-10,87,-3515,8908,f
1738609347.288512,1,5,25,159,1132,7349,f
1738609347.293532,7,0,-7,101,-3524,8864,f
1738609347.29856,-2,3,17,134,1101,7411,f
1738609347.302667,11,-1,0,115,-3475,8756,f
1738609347.30738,5,0,15,162,-1324,8030,f
1738609347.3117719,-3,0,-1,99,-1808,8384,f
1738609347.315829,-1,5,20,125,-25,7679,f
1738609347.3200068,1,-2,-8,64,-3744,8967,f
1738609347.3250291,-5,6,30,150,1336,7319,f
1738609347.3300512,3,-2,-3,99,-3625,8910,f
1738609347.33507,-5,3,23,140,1318,7379,f
1738609347.339537,-3,2,15,109,57,7781,f
1738609347.343602,11,0,18,144,-2029,8257,f
1738609347.347719,-1,3,7,101,-972,8119,f
1738609347.352733,4,2,22,138,-754,7871,f
1738609347.357753,4,-2,-12,87,-3045,8745,f
1738609347.3656352,0,3,26,135,583,7457,f
1738609347.378696,-5,7,22,160,1606,7206,f
1738609347.386472,-5,7,22,160,1606,7206,f
1738609347.392454,-6,2,0,103,-396,7945,f
1738609347.39748,7,0,7,147,-2142,8290,f
1738609347.4015622,-3,0,-4,101,-1386,8218,f
1738609347.406593,0,2,22,148,-352,7743,f
1738609347.410773,-3,-1,-9,80,-2348,8563,f
1738609347.4153721,3,-4,-15,96,-3773,8941,f
1738609347.419499,-4,4,26,172,1151,7338,f
1738609347.4235368,5,-3,-11,105,-3732,8953,f
1738609347.427658,-9,3,26,134,1812,7193,f
1738609347.432668,9,-3,-14,82,-4456,9122,f
1738609347.436696,-5,4,19,118,1352,7386,f
1738609347.441718,11,-3,-10,135,-4409,9091,f
1738609347.446748,-5,8,20,123,1858,7243,f
1738609347.4515488,-6,10,11,113,1192,7475,f
1738609347.45563,13,2,-6,158,-3938,8907,f
1738609347.460652,-2,7,6,110,461,7684,f
1738609347.4656699,12,5,2,117,-2928,8558,f
1738609347.4706812,-2,11,5,76,485,7708,f
1738609347.475567,-1,6,-3,55,-632,8047,f
1738609347.479729,11,2,11,131,-2288,8339,f
1738609347.4840698,0,5,-2,57,-950,8106,f
1738609347.489093,8,2,19,144,-1181,8043,f
1738609347.494115,2,3,-4,68,-1087,8200,f
1738609347.499132,9,3,16,163,-1058,8002,f
1738609347.503319,8,4,22,154,-949,7925,f
1738609347.507518,3,0,-9,85,-2034,8428,f
1738609347.512527,2,1,27,148,-95,7701,f
1738609347.517539,1,0,-9,104,-2139,8501,f
1738609347.5223339,4,2,24,161,-327,7783,f
1738609347.527346,7,0,-15,104,-2893,8682,f
1738609347.5314171,5,2,-13,130,-2517,8533,f
1738609347.535528,5,4,27,164,350,7568,f
1738609347.540538,3,0,-15,104,-2473,8507,f
1738609347.545559,1,5,27,127,-138,7676,f
1738609347.550569,0,0,-13,87,-2952,8625,f
1738609347.554751,-4,4,29,107,-297,7718,f
1738609347.559415,-6,4,36,123,122,7642,f
1738609347.5635378,-5,3,-8,91,-2049,8454,f
1738609347.567595,-1,4,31,111,-537,7849,f
1738609347.5716338,-2,2,-9,105,-2317,8530,f
1738609347.575681,3,3,29,115,-1048,7992,f
1738609347.579797,0,2,-5,119,-1606,8347,f
1738609347.58482,0,5,28,120,-910,7993,f
1738609347.589844,-5,6,-8,134,-885,8123,f
1738609347.594246,5,1,19,104,-1702,8234,f
1738609347.5992892,7,0,13,114,-2640,8475,f
1738609347.60346,0,5,-5,127,-148,7913,f
1738609347.6076689,7,0,12,102,-2723,8539,f
1738609347.6116962,-4,4,-1,110,992,7595,f
1738609347.615735,14,-7,-7,72,-4352,8996,f
1738609347.619819,-4,7,8,134,1371,7458,f
1738609347.62484,20,-6,-3,89,-4514,9050,f
1738609347.629863,-6,8,17,156,2384,7144,f
1738609347.634876,15,-4,-7,77,-4537,9052,f
1738609347.6394382,14,-8,-14,90,-5166,9261,f
1738609347.644448,-7,6,31,138,2033,7178,f
1738609347.648926,12,-8,-13,85,-5117,9274,f
1738609347.653949,-5,6,40,143,2029,7182,f
1738609347.658968,9,-3,-13,70,-4058,8981,f
1738609347.663584,9,-2,-19,102,-3250,8802,f
1738609347.667676,4,4,34,137,47,7720,f
1738609347.671695,7,0,-15,116,-2492,8554,f
1738609347.6757429,9,2,29,98,-1503,8165,f
1738609347.680028,4,7,-7,114,-754,8025,f
1738609347.6850402,12,1,21,90,-2482,8403,f
1738609347.690062,-3,8,0,152,1101,7472,f
1738609347.695082,13,-3,8,97,-3829,8814,f
1738609347.700094,17,-6,-9,58,-5247,9261,f
1738609347.7051141,-4,8,26,163,2258,7169,f
1738609347.7101362,19,-8,-15,69,-5416,9320,f
1738609347.7151492,-3,9,37,161,2447,7044,f
1738609347.719695,-3,7,40,183,1648,7251,f
1738609347.723767,9,-5,-20,114,-2950,8634,f
1738609347.727874,3,3,31,137,-565,7840,f
1738609347.732011,1,0,-12,132,-1403,8175,f
1738609347.737026,4,-5,25,100,-2976,8552,f
1738609347.742048,-5,6,3,139,787,7556,f
1738609347.746588,10,-4,9,87,-4399,8974,f
1738609347.7512891,15,-4,-6,44,-5062,9169,f
1738609347.755463,-10,14,33,186,2923,6924,f
1738609347.759608,13,-7,-19,53,-4973,9185,f
1738609347.763677,-7,12,36,163,1303,7342,f
1738609347.767735,6,-1,-23,54,-3535,8785,f
1738609347.772,-2,5,33,130,-1042,8032,f
1738609347.77702,-6,3,-10,111,-634,8024,f
1738609347.7820458,4,1,18,70,-3147,8613,f
1738609347.787071,-15,10,7,136,2175,7237,f
1738609347.791498,-12,9,21,166,3027,6978,f
1738609347.7955992,17,-11,-22,21,-5432,9343,f
1738609347.799683,-8,7,34,172,1791,7272,f
1738609347.803776,14,-11,-25,69,-3929,8940,f
1738609347.8078668,4,-1,35,161,-804,8002,f
1738609347.812017,1,-2,-12,140,-635,8002,f
1738609347.8170319,7,-4,19,122,-3371,8709,f
1738609347.822052,-9,7,12,210,2469,7112,f
1738609347.827067,13,-11,-6,90,-5186,9205,f
1738609347.8314922,13,-7,-25,52,-5052,9233,f
1738609347.835778,-7,10,37,190,1138,7487,f
1738609347.840163,10,-2,-20,103,-2711,8571,f
1738609347.846773,10,2,31,125,-2406,8413,f
1738609347.8517828,16,-3,8,71,-5055,9151,f
1738609347.859537,16,-3,8,71,-5055,9151,f
1738609347.864413,16,-3,8,71,-5055,9151,f
1738609347.8705542,6,2,-28,71,-2889,8581,f
1738609347.876431,0,8,27,131,-1495,8151,f
1738609347.881557,13,-5,4,54,-5354,9215,f
1738609347.8865888,-14,11,21,174,2852,7037,f
1738609347.891605,-12,7,44,153,1835,7242,f
1738609347.8956501,7,-6,-22,69,-2721,8553,f
1738609347.899913,0,-1,34,132,-1705,8255,f
1738609347.904941,-6,3,-3,138,1764,7328,f
1738609347.909962,12,-10,1,68,-5250,9200,f
1738609347.9148312,-16,11,25,218,3515,6847,f
1738609347.919511,-10,9,35,199,893,7585,f
1738609347.923577,3,-2,-27,121,-1718,8278,f
1738609347.9276109,3,-3,18,138,-3949,8878,f
1738609347.9316502,-8,9,2,193,2459,7195,f
1738609347.9356859,21,-11,-13,23,-6270,9494,f
1738609347.940704,-14,16,39,195,2868,7089,f
1738609347.945726,13,-3,-29,61,-3604,8764,f
1738609347.950638,-2,8,42,167,-935,8077,f
1738609347.95531,12,-3,6,76,-5294,9200,f
1738609347.9595132,-14,21,30,185,3738,6879,f
1738609347.963678,18,-6,-25,29,-5189,9176,f
1738609347.968278,-6,10,43,179,431,7742,f
1738609347.973299,9,2,-21,78,-763,8030,f
1738609347.9783208,13,-5,19,74,-5004,9130,f
1738609347.983387,25,-8,-19,9,-6264,9406,f
1738609347.9874718,-7,11,47,196,1532,7414,f
1738609347.991549,11,-2,-26,58,-1627,8194,f
1738609347.995562,7,-3,26,146,-3624,8772,f
1738609348.0005708,-11,11,9,179,3498,6871,f
1738609348.005579,14,-13,-17,13,-5997,9345,f
1738609348.010261,-14,12,42,190,2659,7138,f
1738609348.015286,2,-2,27,132,-3327,8654,f
1738609348.0196311,-8,11,1,136,3074,6969,f
1738609348.023691,19,-12,-20,24,-6547,9450,f
1738609348.0277529,-13,11,42,187,2224,7240,f
1738609348.0317922,10,-5,-32,57,-2727,8442,f
1738609348.036408,2,-1,31,130,-3933,8877,f
1738609348.041429,-11,14,9,161,2996,7030,f
1738609348.0463018,19,-13,-13,62,-6684,9539,f
1738609348.0513,8,-1,-25,55,-1734,8206,f
1738609348.056106,3,-2,35,140,-3964,8874,f
1738609348.0611331,-11,17,20,176,3942,6838,f
1738609348.0661461,18,-11,-21,32,-5991,9349,f
1738609348.071157,-11,13,47,205,1850,7412,f
1738609348.0755358,11,-6,16,141,-4978,9119,f
1738609348.079725,-9,18,20,178,4178,6781,f
1738609348.083974,22,-11,-36,18,-5540,9164,f
1738609348.0889962,-6,5,43,138,-108,7911,f
1738609348.0940192,8,7,-26,96,834,7492,f
1738609348.099031,17,-14,0,80,-6580,9500,f
1738609348.103498,19,-12,-38,45,-4514,8803,f
1738609348.1075578,-3,-3,39,131,-2694,8574,f
1738609348.1116931,-9,10,-5,144,2754,7040,f
1738609348.115743,19,-17,-13,54,-6969,9555,f
1738609348.120754,-14,13,50,207,2386,7336,f
1738609348.125775,10,-1,-31,93,-1447,8044,f
1738609348.130786,4,-7,31,136,-4784,9142,f
1738609348.135533,22,-10,-28,67,-5524,9129,f
1738609348.139791,-8,10,53,195,-17,7977,f
1738609348.144812,2,14,-15,133,2187,7147,f
1738609348.149823,14,-10,-1,70,-6533,9486,f
1738609348.1543639,-14,23,42,186,3777,6951,f
1738609348.159487,2,-2,33,146,-4106,8993,f
1738609348.163645,-11,21,9,133,4293,6690,f
1738609348.167708,21,-11,-30,27,-6168,9237,f
1738609348.1727302,-11,11,53,167,-63,7984,f
1738609348.177751,5,9,-23,101,1517,7271,f
1738609348.182761,16,-15,0,69,-7187,9643,f
1738609348.187511,14,-8,-36,78,-2679,8274,f
1738609348.191801,2,-12,37,111,-5220,9290,f
1738609348.19585,-10,17,24,157,4176,6742,f
1738609348.200862,17,-19,-24,16,-6087,9235,f
1738609348.205882,-12,0,59,162,-1521,8444,f
1738609348.210906,0,11,-9,117,2710,7007,f
1738609348.2151308,15,-20,-4,62,-7410,9706,f
1738609348.21973,10,4,-33,102,-307,7695,f
1738609348.2238169,5,-12,22,78,-6357,9595,f
1738609348.227966,-16,23,35,192,4464,6809,f
1738609348.232979,17,-7,-41,62,-3580,8511,f
1738609348.2379909,-1,-5,42,138,-3675,9028,f
1738609348.2430131,-8,24,10,171,4769,6566,f
1738609348.2475,-6,8,54,159,-422,8233,f
1738609348.251638,4,19,-18,124,3375,6800,f
1738609348.255719,17,-18,-10,45,-7125,9597,f
1738609348.259732,-11,14,55,206,2432,7428,f
1738609348.263824,12,7,-33,101,943,7290,f
1738609348.2688582,14,-16,12,90,-6812,9615,f
1738609348.2738812,-12,24,43,221,4361,6820,f
1738609348.278903,17,-1,-42,55,-1836,7955,f
1738609348.283377,-10,25,25,206,5096,6486,f
1738609348.28808,19,-10,-38,33,-4373,8595,f
1738609348.293101,-6,-3,50,180,-3455,8985,f
1738609348.29813,-9,24,2,142,4742,6448,f
1738609348.303145,19,-16,-34,-2,-6283,9201,f
1738609348.307468,-4,23,-18,97,3660,6613,f
1738609348.311521,15,-21,-20,31,-7439,9614,f
1738609348.317045,15,-21,-20,31,-7439,9614,f
1738609348.324256,-17,10,52,206,641,7962,f
1738609348.3387141,-17,10,52,206,641,7962,f
1738609348.344216,15,0,-48,65,-1032,7669,f
1738609348.348393,11,-22,21,125,-7357,9939,f
1738609348.353428,-10,22,32,215,4294,6865,f
1738609348.3584561,16,-7,-48,14,-2390,8066,f
1738609348.36338,-11,27,26,207,4786,6651,f
1738609348.3682728,16,-9,-50,27,-3536,8351,f
1738609348.373295,5,-16,39,162,-6095,9762,f
1738609348.378317,-5,28,16,183,4998,6554,f
1738609348.3833861,5,-10,41,185,-5508,9648,f
1738609348.3884091,-4,32,9,164,5140,6446,f
1738609348.393431,20,-13,-47,-14,-5043,8763,f
1738609348.39844,2,-7,49,190,-5066,9588,f
1738609348.403418,14,-15,-45,-8,-5445,8878,f
1738609348.407464,-4,-8,51,179,-4750,9544,f
1738609348.4115121,-5,33,5,159,5250,6321,f
1738609348.415647,17,-16,-41,-2,-5677,8923,f
1738609348.420668,-1,-9,55,198,-4647,9522,f
1738609348.425693,-4,32,5,125,5332,6246,f
1738609348.4307141,21,-18,-38,-58,-5690,8920,f
1738609348.4355252,-5,32,9,137,5381,6257,f
1738609348.440545,13,-19,-39,-12,-5498,8891,f
1738609348.445566,0,-14,56,211,-5118,9737,f
1738609348.4505758,-6,32,18,193,5807,6258,f
1738609348.455509,4,-18,49,194,-5699,9902,f
1738609348.459588,-6,31,23,207,5714,6277,f
1738609348.463628,14,-13,-49,-3,-3233,8181,f
1738609348.4686358,8,-21,49,226,-6354,10032,f
1738609348.4736562,-5,32,28,222,5495,6424,f
1738609348.478678,9,-7,-54,-5,-2245,7856,f
1738609348.483694,-11,33,40,241,5014,6611,f
1738609348.487746,6,4,-46,-13,-1057,7476,f
1738609348.492766,6,-24,36,217,-7969,10330,f
1738609348.497789,-12,33,50,228,4174,6899,f
1738609348.502815,1,9,-42,-54,354,7000,f
1738609348.507351,-8,27,61,262,2922,7392,f
1738609348.5116758,-1,17,-38,-43,2008,6628,f
1738609348.5157409,8,-31,14,129,-8942,10435,f
1738609348.519871,-5,18,68,263,1158,8047,f
1738609348.524893,-4,24,-34,-25,3621,6221,f
1738609348.5290492,9,-34,-8,67,-8687,10213,f
1738609348.5340679,-5,4,70,275,-1034,8725,f
1738609348.539078,-11,33,-23,17,5051,5911,f
1738609348.5434701,-1,-8,69,327,-3549,9504,f
1738609348.54764,-8,33,-5,84,5948,5827,f
1738609348.551733,9,-27,-42,-36,-5884,9066,f
1738609348.555765,9,-23,58,313,-6081,10175,f
1738609348.5607831,-8,34,15,125,5970,6039,f
1738609348.565587,7,-12,-54,-76,-3171,8113,f
1738609348.5706189,13,-35,41,289,-8203,10635,f
1738609348.5755332,0,2,-56,-113,104,7059,f
1738609348.5798862,14,-38,15,186,-9235,10707,f
1738609348.583929,-5,21,52,314,2462,7513,f
1738609348.5889611,-5,22,-51,-92,3410,6147,f
1738609348.593992,19,-40,-10,79,-8816,10300,f
1738609348.599007,3,6,63,370,-874,8631,f
1738609348.603327,13,-28,-39,-53,-6689,9352,f
1738609348.607521,11,-12,60,348,-4660,9778,f
1738609348.6116638,-12,46,3,52,6911,5607,f
1738609348.6166809,9,-6,-58,-136,-2958,8020,f
1738609348.621701,22,-29,45,349,-7824,10571,f
1738609348.626713,-8,40,34,191,5573,6294,f
1738609348.63169,25,-42,16,207,-9200,10692,f
1738609348.636231,-2,20,64,333,1996,7665,f
1738609348.641255,-15,38,-36,-108,5421,5573,f
1738609348.646278,22,-37,-12,80,-8041,9992,f
1738609348.650403,11,-6,77,427,-3000,9302,f
1738609348.655437,10,-17,-44,-97,-4287,8550,f
1738609348.65954,24,-33,61,398,-7638,10667,f
1738609348.663591,-11,44,40,197,5557,6234,f
1738609348.667673,-2,15,-55,-160,931,6846,f
1738609348.671767,34,-43,24,296,-9871,11018,f
1738609348.6758301,0,22,66,365,923,7998,f
1738609348.679883,-15,44,-39,-161,5458,5528,f
1738609348.684128,23,-37,-25,60,-8330,10095,f
1738609348.6883001,16,-16,68,465,-5101,9959,f
1738609348.693322,-26,51,0,-45,6937,5448,f
1738609348.698346,3,-11,-56,-169,-3195,8164,f
1738609348.703344,-13,36,44,214,4144,6728,f
1738609348.707485,-15,26,-57,-282,3290,6060,f
1738609348.711526,32,-50,-4,153,-9575,10735,f
1738609348.715635,9,0,71,414,-1985,8908,f
1738609348.719739,-31,52,-23,-193,7387,5024,f
1738609348.723784,10,-24,-49,-102,-4744,8805,f
1738609348.7280629,29,-38,60,497,-7969,10796,f
1738609348.733075,-26,50,26,110,6223,5883,f
1738609348.738091,-18,20,-62,-280,2523,6342,f
1738609348.743111,31,-52,15,310,-9930,11085,f
1738609348.747854,-37,56,-30,-233,7536,4963,f
1738609348.7521422,17,-31,-44,10,-5915,9388,f
1738609348.757164,32,-35,68,603,-7561,10766,f
1738609348.7621849,-26,54,29,84,6296,5823,f
1738609348.766818,-13,18,-61,-268,1682,6616,f
1738609348.771776,2,10,74,483,-921,8533,f
1738609348.776788,-38,56,-28,-256,7274,4985,f
1738609348.781803,20,-35,-35,-19,-6308,9480,f
1738609348.789484,39,-39,70,582,-8762,11122,f
1738609348.805865,39,-39,70,582,-8762,11122,f
1738609348.8104498,39,-39,70,582,-8762,11122,f
1738609348.81869,-29,50,42,161,5066,6105,f
1738609348.823752,40,-58,-5,253,-9375,10848,f
1738609348.8287659,20,-17,81,608,-4632,9687,f
1738609348.833778,-52,64,3,-195,8238,4777,f
1738609348.838804,-7,-5,-57,-268,-833,7630,f
1738609348.843348,-16,21,71,422,860,7677,f
1738609348.847466,-58,54,-43,-454,7526,4819,f
1738609348.85164,29,-49,-34,90,-7197,10049,f
1738609348.856662,46,-48,70,763,-9283,11240,f
1738609348.861684,-49,53,30,0,6107,5641,f
1738609348.866695,-35,26,-63,-507,3789,6114,f
1738609348.871388,17,-10,78,636,-4193,9430,f
1738609348.875486,-64,73,-13,-435,9034,4425,f
1738609348.879545,0,0,-61,-324,-552,7698,f
1738609348.8836842,66,-63,42,698,-11316,11807,f
1738609348.888711,-21,30,64,413,1502,7356,f
1738609348.893735,-65,69,-35,-605,8857,4443,f
1738609348.898756,30,-34,-35,21,-5867,9656,f
1738609348.903766,-48,56,41,125,5122,5986,f
1738609348.9087849,-45,46,-56,-616,5932,5505,f
1738609348.913805,66,-63,-4,416,-10065,11242,f
1738609348.918314,43,-30,82,863,-7529,10548,f
1738609348.923423,-15,12,-62,-513,2161,6825,f
1738609348.928431,80,-76,16,673,-11734,11812,f
1738609348.933441,8,-1,76,668,-3262,8928,f
1738609348.938464,-79,80,-17,-597,9786,4126,f
1738609348.9424908,2,-4,-58,-399,-759,7867,f
1738609348.947371,-25,26,66,432,817,7352,f
1738609348.951496,-82,78,-34,-746,9865,4089,f
1738609348.955542,30,-32,-41,-64,-4585,9315,f
1738609348.95962,72,-65,65,1013,-11791,11965,f
1738609348.9639602,-44,43,57,225,3054,6517,f
1738609348.9690208,-68,63,-47,-836,8433,4573,f
1738609348.973429,58,-55,-25,265,-7913,10540,f
1738609348.978442,65,-58,77,1086,-11092,11645,f
1738609348.983419,-57,49,-63,-868,7091,5182,f
1738609348.987552,71,-64,-19,424,-9282,11024,f
1738609348.991628,45,-42,75,1091,-9019,10892,f
1738609348.996638,-85,77,15,-330,8118,4703,f
1738609349.0016599,-45,45,-67,-882,6388,5508,f
1738609349.0066812,83,-72,0,667,-10776,11509,f
1738609349.011725,-92,79,9,-449,8724,4478,f
1738609349.015796,-30,28,-67,-788,4434,6247,f
1738609349.019916,97,-82,8,877,-12287,12083,f
1738609349.024939,23,-23,80,1086,-7203,10123,f
1738609349.029959,-101,81,0,-623,9473,4285,f
1738609349.034971,-15,17,-67,-787,3188,6694,f
1738609349.039537,-3,-13,81,1027,-5870,9710,f
1738609349.043626,-103,83,-5,-704,10499,3999,f
1738609349.0476952,-5,16,-60,-898,3589,6533,f
1738609349.0527081,94,-80,31,970,-12669,12126,f
1738609349.057729,-12,-6,87,1049,-5253,9466,f
1738609349.062745,-109,84,1,-718,10420,3981,f
1738609349.067542,99,-81,37,1103,-13455,12401,f
1738609349.072556,-1,-12,89,1254,-6485,9838,f
1738609349.077579,-105,81,1,-779,10331,4004,f
1738609349.082592,0,12,-54,-900,3027,6875,f
1738609349.086761,107,-75,31,1027,-12954,12239,f
1738609349.091498,-114,89,0,-855,10705,3824,f
1738609349.0957088,-16,31,-58,-1171,5052,6280,f
1738609349.099841,108,-72,24,1008,-12494,12103,f
1738609349.104862,2,-10,84,1416,-7432,10032,f
