time,acc_x,acc_y,acc_z,gyro_pitch,gyro_yaw,gyro_roll,vibration_status,label,person_id
2025-01-11 12:26:58.214620,8,-5,17,-1013,7919,-2387,0,1,1
2025-01-11 12:26:58.215887,8,-5,17,-1006,7904,-2398,0,1,1
2025-01-11 12:26:58.217152,8,-5,17,-1006,7904,-2398,0,1,1
2025-01-11 12:26:58.218416,8,-5,17,-1006,7904,-2398,0,1,1
2025-01-11 12:26:58.219886,9,-6,16,-995,7924,-2399,0,1,1
2025-01-11 12:26:58.221169,9,-6,16,-995,7924,-2399,0,1,1
2025-01-11 12:26:58.222434,9,-6,16,-995,7924,-2399,0,1,1
2025-01-11 12:26:58.223703,12,-6,14,-1004,7917,-2381,0,1,1
2025-01-11 12:26:58.224972,12,-6,14,-1004,7917,-2381,0,1,1
2025-01-11 12:26:58.226239,12,-6,14,-1004,7917,-2381,0,1,1
2025-01-11 12:26:58.227389,9,-9,15,-994,7906,-2398,0,1,1
2025-01-11 12:26:58.228655,9,-9,15,-994,7906,-2398,0,1,1
2025-01-11 12:26:58.229916,9,-9,15,-994,7906,-2398,0,1,1
2025-01-11 12:26:58.231184,9,-9,15,-994,7906,-2398,0,1,1
2025-01-11 12:26:58.232462,11,-7,14,-988,7923,-2419,0,1,1
2025-01-11 12:26:58.233728,11,-7,14,-988,7923,-2419,0,1,1
2025-01-11 12:26:58.234997,11,-7,14,-988,7923,-2419,0,1,1
2025-01-11 12:26:58.236292,11,-6,13,-1015,7913,-2417,0,1,1
2025-01-11 12:26:58.237553,11,-6,13,-1015,7913,-2417,0,1,1
2025-01-11 12:26:58.238812,11,-6,13,-1015,7913,-2417,0,1,1
2025-01-11 12:26:58.240074,5,-8,11,-988,7888,-2402,0,1,1
2025-01-11 12:26:58.241337,5,-8,11,-988,7888,-2402,0,1,1
2025-01-11 12:26:58.242604,5,-8,11,-988,7888,-2402,0,1,1
2025-01-11 12:26:58.243868,2,-5,10,-991,7888,-2386,0,1,1
2025-01-11 12:26:58.245140,2,-5,10,-991,7888,-2386,0,1,1
2025-01-11 12:26:58.246621,2,-5,10,-991,7888,-2386,0,1,1
2025-01-11 12:26:58.247889,-1,-4,8,-1012,7895,-2422,0,1,1
2025-01-11 12:26:58.249169,-1,-4,8,-1012,7895,-2422,0,1,1
2025-01-11 12:26:58.250432,-1,-4,8,-1012,7895,-2422,0,1,1
2025-01-11 12:26:58.251700,0,-2,4,-996,7921,-2405,0,1,1
2025-01-11 12:26:58.252960,0,-2,4,-996,7921,-2405,0,1,1
2025-01-11 12:26:58.254244,0,-2,4,-996,7921,-2405,0,1,1
2025-01-11 12:26:58.255517,-1,-2,2,-994,7883,-2419,0,1,1
2025-01-11 12:26:58.256782,-1,-2,2,-994,7883,-2419,0,1,1
2025-01-11 12:26:58.258050,-1,-2,2,-994,7883,-2419,0,1,1
2025-01-11 12:26:58.259522,-3,-1,0,-970,7928,-2409,0,1,1
2025-01-11 12:26:58.260842,-3,-1,0,-970,7928,-2409,0,1,1
2025-01-11 12:26:58.262081,-3,-1,0,-970,7928,-2409,0,1,1
2025-01-11 12:26:58.263582,-2,0,-4,-1009,7959,-2409,0,1,1
2025-01-11 12:26:58.264856,-2,0,-4,-1009,7959,-2409,0,1,1
2025-01-11 12:26:58.266120,-2,0,-4,-1009,7959,-2409,0,1,1
2025-01-11 12:26:58.267386,-1,2,-7,-1004,7962,-2408,0,1,1
2025-01-11 12:26:58.268653,-1,2,-7,-1004,7962,-2408,0,1,1
2025-01-11 12:26:58.269914,-1,2,-7,-1004,7962,-2408,0,1,1
2025-01-11 12:26:58.271189,-1,2,-7,-1004,7962,-2408,0,1,1
2025-01-11 12:26:58.272460,-3,3,-9,-1012,7919,-2391,0,1,1
2025-01-11 12:26:58.273660,-3,3,-9,-1012,7919,-2391,0,1,1
2025-01-11 12:26:58.274926,-3,3,-9,-1012,7919,-2391,0,1,1
2025-01-11 12:26:58.276195,-2,3,-13,-1005,7912,-2398,0,1,1
2025-01-11 12:26:58.277412,-2,3,-13,-1005,7912,-2398,0,1,1
2025-01-11 12:26:58.278678,-2,3,-13,-1005,7912,-2398,0,1,1
2025-01-11 12:26:58.279952,-5,4,-13,-1009,7968,-2378,0,1,1
2025-01-11 12:26:58.281413,-5,4,-13,-1009,7968,-2378,0,1,1
2025-01-11 12:26:58.283133,-5,4,-13,-1009,7968,-2378,0,1,1
2025-01-11 12:26:58.284321,-5,2,-15,-1011,7922,-2370,0,1,1
2025-01-11 12:26:58.285599,-5,2,-15,-1011,7922,-2370,0,1,1
2025-01-11 12:26:58.286857,-5,2,-15,-1011,7922,-2370,0,1,1
2025-01-11 12:26:58.288154,-5,4,-15,-1023,7931,-2369,0,1,1
2025-01-11 12:26:58.290386,-5,4,-15,-1023,7931,-2369,0,1,1
2025-01-11 12:26:58.291767,-5,2,-13,-1028,7931,-2353,0,1,1
2025-01-11 12:26:58.293034,-5,2,-13,-1028,7931,-2353,0,1,1
2025-01-11 12:26:58.294292,-5,2,-13,-1028,7931,-2353,0,1,1
2025-01-11 12:26:58.295560,-7,1,-14,-1025,7940,-2381,0,1,1
2025-01-11 12:26:58.296826,-7,1,-14,-1025,7940,-2381,0,1,1
2025-01-11 12:26:58.298091,-7,1,-14,-1025,7940,-2381,0,1,1
2025-01-11 12:26:58.299764,-5,0,-13,-1042,7937,-2363,0,1,1
2025-01-11 12:26:58.300898,-5,0,-13,-1042,7937,-2363,0,1,1
2025-01-11 12:26:58.303542,-5,0,-13,-1042,7937,-2363,0,1,1
2025-01-11 12:26:58.304813,-5,1,-10,-1022,7914,-2365,0,1,1
2025-01-11 12:26:58.306068,-5,1,-10,-1022,7914,-2365,0,1,1
2025-01-11 12:26:58.307325,-2,0,-7,-1043,7934,-2316,0,1,1
2025-01-11 12:26:58.308578,-2,0,-7,-1043,7934,-2316,0,1,1
2025-01-11 12:26:58.309844,-2,0,-7,-1043,7934,-2316,0,1,1
2025-01-11 12:26:58.311607,-2,0,-7,-1043,7934,-2316,0,1,1
2025-01-11 12:26:58.313401,0,-1,-9,-1021,7937,-2332,0,1,1
2025-01-11 12:26:58.314637,0,-1,-9,-1021,7937,-2332,0,1,1
2025-01-11 12:26:58.315891,2,0,-8,-1021,7930,-2325,0,1,1
2025-01-11 12:26:58.316984,2,0,-8,-1021,7930,-2325,0,1,1
2025-01-11 12:26:58.318238,2,0,-8,-1021,7930,-2325,0,1,1
2025-01-11 12:26:58.319497,4,-3,-6,-1012,7934,-2320,0,1,1
2025-01-11 12:26:58.320763,4,-3,-6,-1012,7934,-2320,0,1,1
2025-01-11 12:26:58.322018,4,-3,-6,-1012,7934,-2320,0,1,1
2025-01-11 12:26:58.323351,6,-2,-4,-1026,7933,-2321,0,1,1
2025-01-11 12:26:58.324659,6,-2,-4,-1026,7933,-2321,0,1,1
2025-01-11 12:26:58.325882,6,-2,-4,-1026,7933,-2321,0,1,1
2025-01-11 12:26:58.327240,7,-2,-1,-979,7926,-2327,0,1,1
2025-01-11 12:26:58.328501,7,-2,-1,-979,7926,-2327,0,1,1
2025-01-11 12:26:58.329757,7,-2,-1,-979,7926,-2327,0,1,1
2025-01-11 12:26:58.331024,7,-2,-1,-979,7926,-2327,0,1,1
2025-01-11 12:26:58.332350,9,0,-3,-1012,7929,-2347,0,1,1
2025-01-11 12:26:58.333616,9,0,-3,-1012,7929,-2347,0,1,1
2025-01-11 12:26:58.334870,9,0,-3,-1012,7929,-2347,0,1,1
2025-01-11 12:26:58.336126,9,-2,0,-1011,7914,-2328,0,1,1
2025-01-11 12:26:58.337394,9,-2,0,-1011,7914,-2328,0,1,1
2025-01-11 12:26:58.338658,9,-2,0,-1011,7914,-2328,0,1,1
2025-01-11 12:26:58.339915,9,-2,1,-1023,7908,-2355,0,1,1
2025-01-11 12:26:58.341173,9,-2,1,-1023,7908,-2355,0,1,1
2025-01-11 12:26:58.342438,9,-2,1,-1023,7908,-2355,0,1,1
2025-01-11 12:26:58.343680,10,-2,3,-1023,7927,-2378,0,1,1
2025-01-11 12:26:58.344898,10,-2,3,-1023,7927,-2378,0,1,1
2025-01-11 12:26:58.346161,10,-2,3,-1023,7927,-2378,0,1,1
2025-01-11 12:26:58.347427,10,-1,7,-1002,7913,-2381,0,1,1
2025-01-11 12:26:58.348690,10,-1,7,-1002,7913,-2381,0,1,1
2025-01-11 12:26:58.349951,10,-1,7,-1002,7913,-2381,0,1,1
2025-01-11 12:26:58.351308,10,0,10,-995,7883,-2387,0,1,1
2025-01-11 12:26:58.352588,10,0,10,-995,7883,-2387,0,1,1
2025-01-11 12:26:58.353855,10,0,10,-995,7883,-2387,0,1,1
2025-01-11 12:26:58.355113,10,0,10,-995,7883,-2387,0,1,1
2025-01-11 12:26:58.356287,11,0,8,-1023,7867,-2390,0,1,1
2025-01-11 12:26:58.357544,11,0,8,-1023,7867,-2390,0,1,1
2025-01-11 12:26:58.358803,11,0,8,-1023,7867,-2390,0,1,1
2025-01-11 12:26:58.360128,9,0,9,-999,7875,-2403,0,1,1
2025-01-11 12:26:58.361396,9,0,9,-999,7875,-2403,0,1,1
2025-01-11 12:26:58.362666,9,0,9,-999,7875,-2403,0,1,1
2025-01-11 12:26:58.363938,10,2,9,-1010,7878,-2404,0,1,1
2025-01-11 12:26:58.365211,10,2,9,-1010,7878,-2404,0,1,1
2025-01-11 12:26:58.366478,10,2,9,-1010,7878,-2404,0,1,1
2025-01-11 12:26:58.367554,8,1,8,-1004,7899,-2391,0,1,1
2025-01-11 12:26:58.368820,8,1,8,-1004,7899,-2391,0,1,1
2025-01-11 12:26:58.370063,8,1,8,-1004,7899,-2391,0,1,1
2025-01-11 12:26:58.371444,5,3,9,-1003,7902,-2411,0,1,1
2025-01-11 12:26:58.372625,5,3,9,-1003,7902,-2411,0,1,1
2025-01-11 12:26:58.373888,5,3,9,-1003,7902,-2411,0,1,1
2025-01-11 12:26:58.375154,5,3,9,-1003,7902,-2411,0,1,1
2025-01-11 12:26:58.376424,4,1,6,-987,7881,-2418,0,1,1
2025-01-11 12:26:58.377699,4,1,6,-987,7881,-2418,0,1,1
2025-01-11 12:26:58.379703,3,2,7,-982,7894,-2397,0,1,1
2025-01-11 12:26:58.380988,3,2,7,-982,7894,-2397,0,1,1
2025-01-11 12:26:58.382180,3,2,7,-982,7894,-2397,0,1,1
2025-01-11 12:26:58.383458,3,2,3,-1021,7902,-2384,0,1,1
2025-01-11 12:26:58.384738,3,2,3,-1021,7902,-2384,0,1,1
2025-01-11 12:26:58.386013,3,2,3,-1021,7902,-2384,0,1,1
2025-01-11 12:26:58.387539,1,1,2,-1020,7942,-2374,0,1,1
2025-01-11 12:26:58.388817,1,1,2,-1020,7942,-2374,0,1,1
2025-01-11 12:26:58.390075,1,1,2,-1020,7942,-2374,0,1,1
2025-01-11 12:26:58.391389,2,3,0,-1005,7907,-2364,0,1,1
2025-01-11 12:26:58.392640,2,3,0,-1005,7907,-2364,0,1,1
2025-01-11 12:26:58.393895,2,3,0,-1005,7907,-2364,0,1,1
2025-01-11 12:26:58.395150,-1,2,-1,-1016,7915,-2374,0,1,1
2025-01-11 12:26:58.396406,-1,2,-1,-1016,7915,-2374,0,1,1
2025-01-11 12:26:58.397660,-1,2,-1,-1016,7915,-2374,0,1,1
2025-01-11 12:26:58.398921,-1,2,-1,-1016,7915,-2374,0,1,1
2025-01-11 12:26:58.400166,0,3,-4,-1020,7917,-2383,0,1,1
2025-01-11 12:26:58.401420,0,3,-4,-1020,7917,-2383,0,1,1
2025-01-11 12:26:58.402675,0,3,-4,-1020,7917,-2383,0,1,1
2025-01-11 12:26:58.403929,-2,4,-5,-1022,7903,-2372,0,1,1
2025-01-11 12:26:58.405187,-2,4,-5,-1022,7903,-2372,0,1,1
2025-01-11 12:26:58.406439,-2,4,-5,-1022,7903,-2372,0,1,1
2025-01-11 12:26:58.407691,-2,6,-9,-1043,7898,-2384,0,1,1
2025-01-11 12:26:58.408946,-2,6,-9,-1043,7898,-2384,0,1,1
2025-01-11 12:26:58.410199,-2,6,-9,-1043,7898,-2384,0,1,1
2025-01-11 12:26:58.411454,-2,6,-12,-1043,7914,-2358,0,1,1
2025-01-11 12:26:58.412707,-2,6,-12,-1043,7914,-2358,0,1,1
2025-01-11 12:26:58.413962,-2,6,-12,-1043,7914,-2358,0,1,1
2025-01-11 12:26:58.415215,-4,7,-13,-1016,7955,-2359,0,1,1
2025-01-11 12:26:58.416468,-4,7,-13,-1016,7955,-2359,0,1,1
2025-01-11 12:26:58.417720,-4,7,-13,-1016,7955,-2359,0,1,1
2025-01-11 12:26:58.418975,-4,7,-13,-1016,7955,-2359,0,1,1
2025-01-11 12:26:58.420232,-1,6,-12,-1031,7913,-2340,0,1,1
2025-01-11 12:26:58.421486,-1,6,-12,-1031,7913,-2340,0,1,1
2025-01-11 12:26:58.422739,-1,6,-12,-1031,7913,-2340,0,1,1
2025-01-11 12:26:58.423984,-3,8,-13,-1031,7930,-2348,0,1,1
2025-01-11 12:26:58.425236,-3,8,-13,-1031,7930,-2348,0,1,1
2025-01-11 12:26:58.426490,-3,8,-13,-1031,7930,-2348,0,1,1
2025-01-11 12:26:58.427682,-5,8,-14,-1064,7932,-2361,0,1,1
2025-01-11 12:26:58.428936,-5,8,-14,-1064,7932,-2361,0,1,1
2025-01-11 12:26:58.430187,-5,8,-14,-1064,7932,-2361,0,1,1
2025-01-11 12:26:58.431441,-1,9,-12,-1059,7922,-2364,0,1,1
2025-01-11 12:26:58.432703,-1,9,-12,-1059,7922,-2364,0,1,1
2025-01-11 12:26:58.433961,-1,9,-12,-1059,7922,-2364,0,1,1
2025-01-11 12:26:58.435211,2,10,-12,-1075,7959,-2341,0,1,1
2025-01-11 12:26:58.436474,2,10,-12,-1075,7959,-2341,0,1,1
2025-01-11 12:26:58.437734,2,10,-12,-1075,7959,-2341,0,1,1
2025-01-11 12:26:58.438987,2,10,-12,-1075,7959,-2341,0,1,1
2025-01-11 12:26:58.440252,4,10,-10,-1058,7918,-2351,0,1,1
2025-01-11 12:26:58.441512,4,10,-10,-1058,7918,-2351,0,1,1
2025-01-11 12:26:58.442771,4,10,-10,-1058,7918,-2351,0,1,1
2025-01-11 12:26:58.444031,3,9,-9,-1051,7937,-2360,0,1,1
2025-01-11 12:26:58.445286,3,9,-9,-1051,7937,-2360,0,1,1
2025-01-11 12:26:58.446548,3,9,-9,-1051,7937,-2360,0,1,1
2025-01-11 12:26:58.447808,5,9,-8,-1039,7949,-2348,0,1,1
2025-01-11 12:26:58.449066,5,9,-8,-1039,7949,-2348,0,1,1
2025-01-11 12:26:58.450326,5,9,-8,-1039,7949,-2348,0,1,1
2025-01-11 12:26:58.451586,8,9,-10,-1050,7973,-2349,0,1,1
2025-01-11 12:26:58.452855,8,9,-10,-1050,7973,-2349,0,1,1
2025-01-11 12:26:58.454117,8,9,-10,-1050,7973,-2349,0,1,1
2025-01-11 12:26:58.455368,8,7,-8,-1043,7969,-2345,0,1,1
2025-01-11 12:26:58.456629,8,7,-8,-1043,7969,-2345,0,1,1
2025-01-11 12:26:58.457890,8,7,-8,-1043,7969,-2345,0,1,1
2025-01-11 12:26:58.459142,10,9,-8,-1048,7924,-2365,0,1,1
2025-01-11 12:26:58.460396,10,9,-8,-1048,7924,-2365,0,1,1
2025-01-11 12:26:58.461648,10,9,-8,-1048,7924,-2365,0,1,1
2025-01-11 12:26:58.462902,10,9,-8,-1048,7924,-2365,0,1,1
2025-01-11 12:26:58.464164,11,9,-4,-1036,7929,-2390,0,1,1
2025-01-11 12:26:58.465425,11,9,-4,-1036,7929,-2390,0,1,1
2025-01-11 12:26:58.466684,11,9,-4,-1036,7929,-2390,0,1,1
2025-01-11 12:26:58.467944,11,6,-6,-1024,7909,-2382,0,1,1
2025-01-11 12:26:58.469205,11,6,-6,-1024,7909,-2382,0,1,1
2025-01-11 12:26:58.470469,11,6,-6,-1024,7909,-2382,0,1,1
2025-01-11 12:26:58.471730,13,4,-3,-1012,7922,-2396,0,1,1
2025-01-11 12:26:58.472995,13,4,-3,-1012,7922,-2396,0,1,1
2025-01-11 12:26:58.474253,13,4,-3,-1012,7922,-2396,0,1,1
2025-01-11 12:26:58.475504,13,3,-4,-1012,7929,-2376,0,1,1
2025-01-11 12:26:58.476766,13,3,-4,-1012,7929,-2376,0,1,1
2025-01-11 12:26:58.478017,13,3,-4,-1012,7929,-2376,0,1,1
2025-01-11 12:26:58.479272,12,0,-3,-988,7929,-2400,0,1,1
2025-01-11 12:26:58.480524,12,0,-3,-988,7929,-2400,0,1,1
2025-01-11 12:26:58.481787,12,0,-3,-988,7929,-2400,0,1,1
2025-01-11 12:26:58.483040,18,1,0,-1020,7884,-2376,0,1,1
2025-01-11 12:26:58.484300,18,1,0,-1020,7884,-2376,0,1,1
2025-01-11 12:26:58.485560,18,1,0,-1020,7884,-2376,0,1,1
2025-01-11 12:26:58.486820,18,1,0,-1020,7884,-2376,0,1,1
2025-01-11 12:26:58.488080,17,0,3,-1029,7891,-2388,0,1,1
2025-01-11 12:26:58.489341,17,0,3,-1029,7891,-2388,0,1,1
2025-01-11 12:26:58.490600,17,0,3,-1029,7891,-2388,0,1,1
2025-01-11 12:26:58.491859,16,0,2,-1001,7900,-2411,0,1,1
2025-01-11 12:26:58.493124,16,0,2,-1001,7900,-2411,0,1,1
2025-01-11 12:26:58.494383,16,0,2,-1001,7900,-2411,0,1,1
2025-01-11 12:26:58.495635,20,0,2,-980,7854,-2418,0,1,1
2025-01-11 12:26:58.496896,20,0,2,-980,7854,-2418,0,1,1
2025-01-11 12:26:58.498156,20,0,2,-980,7854,-2418,0,1,1
2025-01-11 12:26:58.499408,18,-2,2,-983,7862,-2427,0,1,1
2025-01-11 12:26:58.500662,18,-2,2,-983,7862,-2427,0,1,1
2025-01-11 12:26:58.501926,18,-2,2,-983,7862,-2427,0,1,1
2025-01-11 12:26:58.503179,17,-3,5,-991,7834,-2424,0,1,1
2025-01-11 12:26:58.504442,17,-3,5,-991,7834,-2424,0,1,1
2025-01-11 12:26:58.505703,17,-3,5,-991,7834,-2424,0,1,1
2025-01-11 12:26:58.506958,17,-3,5,-991,7834,-2424,0,1,1
2025-01-11 12:26:58.508219,13,-1,6,-992,7848,-2426,0,1,1
2025-01-11 12:26:58.509479,13,-1,6,-992,7848,-2426,0,1,1
2025-01-11 12:26:58.510752,13,-1,6,-992,7848,-2426,0,1,1
2025-01-11 12:26:58.512013,12,-1,6,-984,7827,-2402,0,1,1
2025-01-11 12:26:58.513268,12,-1,6,-984,7827,-2402,0,1,1
2025-01-11 12:26:58.514530,12,-1,6,-984,7827,-2402,0,1,1
2025-01-11 12:26:58.515790,8,-1,6,-975,7800,-2418,0,1,1
2025-01-11 12:26:58.517049,8,-1,6,-975,7800,-2418,0,1,1
2025-01-11 12:26:58.518308,8,-1,6,-975,7800,-2418,0,1,1
2025-01-11 12:26:58.519562,5,0,7,-967,7835,-2410,0,1,1
2025-01-11 12:26:58.520824,5,0,7,-967,7835,-2410,0,1,1
2025-01-11 12:26:58.522084,5,0,7,-967,7835,-2410,0,1,1
2025-01-11 12:26:58.523337,3,-1,8,-965,7820,-2420,0,1,1
2025-01-11 12:26:58.524591,3,-1,8,-965,7820,-2420,0,1,1
2025-01-11 12:26:58.525852,3,-1,8,-965,7820,-2420,0,1,1
2025-01-11 12:26:58.527104,1,-2,6,-977,7843,-2435,0,1,1
2025-01-11 12:26:58.528366,1,-2,6,-977,7843,-2435,0,1,1
2025-01-11 12:26:58.529624,1,-2,6,-977,7843,-2435,0,1,1
2025-01-11 12:26:58.530889,1,-2,6,-977,7843,-2435,0,1,1
2025-01-11 12:26:58.532150,0,-1,6,-962,7854,-2404,0,1,1
2025-01-11 12:26:58.533408,0,-1,6,-962,7854,-2404,0,1,1
2025-01-11 12:26:58.534667,0,-1,6,-962,7854,-2404,0,1,1
2025-01-11 12:26:58.535927,-1,0,6,-982,7861,-2433,0,1,1
2025-01-11 12:26:58.537190,-1,0,6,-982,7861,-2433,0,1,1
2025-01-11 12:26:58.538451,-1,0,6,-982,7861,-2433,0,1,1
2025-01-11 12:26:58.539709,-1,-1,3,-982,7863,-2419,0,1,1
2025-01-11 12:26:58.540963,-1,-1,3,-982,7863,-2419,0,1,1
2025-01-11 12:26:58.542218,-1,-1,3,-982,7863,-2419,0,1,1
2025-01-11 12:26:58.543472,-3,-2,4,-1001,7858,-2413,0,1,1
2025-01-11 12:26:58.544727,-3,-2,4,-1001,7858,-2413,0,1,1
2025-01-11 12:26:58.545988,-3,-2,4,-1001,7858,-2413,0,1,1
2025-01-11 12:26:58.547243,-6,0,4,-1009,7845,-2410,0,1,1
2025-01-11 12:26:58.548504,-6,0,4,-1009,7845,-2410,0,1,1
2025-01-11 12:26:58.549755,-6,0,4,-1009,7845,-2410,0,1,1
2025-01-11 12:26:58.551010,-6,0,4,-1009,7845,-2410,0,1,1
2025-01-11 12:26:58.552276,-7,-2,3,-1007,7858,-2419,0,1,1
2025-01-11 12:26:58.553536,-7,-2,3,-1007,7858,-2419,0,1,1
2025-01-11 12:26:58.554801,-7,-2,3,-1007,7858,-2419,0,1,1
2025-01-11 12:26:58.556056,-10,0,3,-1010,7849,-2379,0,1,1
2025-01-11 12:26:58.557316,-10,0,3,-1010,7849,-2379,0,1,1
2025-01-11 12:26:58.558576,-10,0,3,-1010,7849,-2379,0,1,1
2025-01-11 12:26:58.559836,-10,-1,5,-1018,7899,-2387,0,1,1
2025-01-11 12:26:58.561089,-10,-1,5,-1018,7899,-2387,0,1,1
2025-01-11 12:26:58.562345,-10,-1,5,-1018,7899,-2387,0,1,1
2025-01-11 12:26:58.563600,-11,-3,4,-1020,7872,-2395,0,1,1
2025-01-11 12:26:58.564857,-11,-3,4,-1020,7872,-2395,0,1,1
2025-01-11 12:26:58.566119,-11,-3,4,-1020,7872,-2395,0,1,1
2025-01-11 12:26:58.567373,-12,-5,5,-1026,7874,-2388,0,1,1
2025-01-11 12:26:58.568629,-12,-5,5,-1026,7874,-2388,0,1,1
2025-01-11 12:26:58.569891,-12,-5,5,-1026,7874,-2388,0,1,1
2025-01-11 12:26:58.571146,-11,-5,7,-1029,7908,-2404,0,1,1
2025-01-11 12:26:58.572407,-11,-5,7,-1029,7908,-2404,0,1,1
2025-01-11 12:26:58.573719,-11,-5,7,-1029,7908,-2404,0,1,1
2025-01-11 12:26:58.575100,-11,-5,7,-1029,7908,-2404,0,1,1
2025-01-11 12:26:58.576332,-12,-7,8,-1043,7943,-2361,0,1,1
2025-01-11 12:26:58.577599,-12,-7,8,-1043,7943,-2361,0,1,1
2025-01-11 12:26:58.578896,-12,-7,8,-1043,7943,-2361,0,1,1
2025-01-11 12:26:58.580140,-10,-6,6,-1054,7940,-2375,0,1,1
2025-01-11 12:26:58.581405,-10,-6,6,-1054,7940,-2375,0,1,1
2025-01-11 12:26:58.582507,-10,-6,6,-1054,7940,-2375,0,1,1
2025-01-11 12:26:58.583766,-9,-5,6,-1029,7962,-2347,0,1,1
2025-01-11 12:26:58.585062,-9,-5,6,-1029,7962,-2347,0,1,1
2025-01-11 12:26:58.586336,-9,-5,6,-1029,7962,-2347,0,1,1
2025-01-11 12:26:58.587602,-8,-8,6,-1016,7967,-2352,0,1,1
2025-01-11 12:26:58.588845,-8,-8,6,-1016,7967,-2352,0,1,1
2025-01-11 12:26:58.590142,-8,-8,6,-1016,7967,-2352,0,1,1
2025-01-11 12:26:58.591404,-5,-6,3,-1021,7973,-2365,0,1,1
2025-01-11 12:26:58.592631,-5,-6,3,-1021,7973,-2365,0,1,1
2025-01-11 12:26:58.594164,-5,-6,3,-1021,7973,-2365,0,1,1
2025-01-11 12:26:58.595428,-4,-6,6,-1051,7953,-2344,0,1,1
2025-01-11 12:26:58.596695,-4,-6,6,-1051,7953,-2344,0,1,1
2025-01-11 12:26:58.597977,-4,-6,6,-1051,7953,-2344,0,1,1
2025-01-11 12:26:58.599263,-1,-6,5,-1036,7961,-2328,0,1,1
2025-01-11 12:26:58.600534,-1,-6,5,-1036,7961,-2328,0,1,1
2025-01-11 12:26:58.601797,-1,-6,5,-1036,7961,-2328,0,1,1
2025-01-11 12:26:58.603061,-1,-6,5,-1036,7961,-2328,0,1,1
2025-01-11 12:26:58.604427,-2,-6,6,-1045,7969,-2349,0,1,1
2025-01-11 12:26:58.605695,-2,-6,6,-1045,7969,-2349,0,1,1
2025-01-11 12:26:58.606959,-2,-6,6,-1045,7969,-2349,0,1,1
2025-01-11 12:26:58.608229,0,-4,3,-1041,8000,-2334,0,1,1
2025-01-11 12:26:58.609623,0,-4,3,-1041,8000,-2334,0,1,1
2025-01-11 12:26:58.610943,0,-4,3,-1041,8000,-2334,0,1,1
2025-01-11 12:26:58.612221,0,-4,6,-1039,7970,-2349,0,1,1
2025-01-11 12:26:58.613485,0,-4,6,-1039,7970,-2349,0,1,1
2025-01-11 12:26:58.614752,0,-4,6,-1039,7970,-2349,0,1,1
2025-01-11 12:26:58.616023,0,-4,5,-1031,7992,-2316,0,1,1
2025-01-11 12:26:58.617294,0,-4,5,-1031,7992,-2316,0,1,1
2025-01-11 12:26:58.618565,0,-4,5,-1031,7992,-2316,0,1,1
2025-01-11 12:26:58.619938,0,-2,2,-1004,7998,-2315,0,1,1
2025-01-11 12:26:58.621201,0,-2,2,-1004,7998,-2315,0,1,1
2025-01-11 12:26:58.622471,0,-2,2,-1004,7998,-2315,0,1,1
2025-01-11 12:26:58.623735,5,-2,3,-1027,7974,-2339,0,1,1
2025-01-11 12:26:58.625002,5,-2,3,-1027,7974,-2339,0,1,1
2025-01-11 12:26:58.626270,5,-2,3,-1027,7974,-2339,0,1,1
2025-01-11 12:26:58.627554,5,-3,3,-1032,7972,-2362,0,1,1
2025-01-11 12:26:58.628825,5,-3,3,-1032,7972,-2362,0,1,1
2025-01-11 12:26:58.630106,5,-3,3,-1032,7972,-2362,0,1,1
2025-01-11 12:26:58.631503,9,-1,3,-1049,7982,-2330,0,1,1
2025-01-11 12:26:58.632653,9,-1,3,-1049,7982,-2330,0,1,1
2025-01-11 12:26:58.633921,9,-1,3,-1049,7982,-2330,0,1,1
2025-01-11 12:26:58.635462,11,-1,6,-1037,7961,-2334,0,1,1
2025-01-11 12:26:58.636722,11,-1,6,-1037,7961,-2334,0,1,1
2025-01-11 12:26:58.637994,11,-1,6,-1037,7961,-2334,0,1,1
2025-01-11 12:26:58.639421,14,0,5,-1031,7919,-2380,0,1,1
2025-01-11 12:26:58.640498,14,0,5,-1031,7919,-2380,0,1,1
2025-01-11 12:26:58.641763,14,0,5,-1031,7919,-2380,0,1,1
2025-01-11 12:26:58.643004,14,0,5,-1031,7919,-2380,0,1,1
2025-01-11 12:26:58.644273,13,-2,5,-1030,7925,-2358,0,1,1
2025-01-11 12:26:58.645366,13,-2,5,-1030,7925,-2358,0,1,1
2025-01-11 12:26:58.646634,13,-2,5,-1030,7925,-2358,0,1,1
2025-01-11 12:26:58.647913,15,-1,3,-1017,7919,-2361,0,1,1
2025-01-11 12:26:58.649176,15,-1,3,-1017,7919,-2361,0,1,1
2025-01-11 12:26:58.650434,15,-1,3,-1017,7919,-2361,0,1,1
2025-01-11 12:26:58.651702,13,-2,10,-997,7899,-2373,0,1,1
2025-01-11 12:26:58.652967,13,-2,10,-997,7899,-2373,0,1,1
2025-01-11 12:26:58.654245,13,-2,10,-997,7899,-2373,0,1,1
2025-01-11 12:26:58.655510,13,-1,9,-1006,7879,-2367,0,1,1
2025-01-11 12:26:58.656779,13,-1,9,-1006,7879,-2367,0,1,1
2025-01-11 12:26:58.658046,13,-1,9,-1006,7879,-2367,0,1,1
2025-01-11 12:26:58.659368,8,-4,11,-1012,7884,-2384,0,1,1
